

04031740,马克思主义基本原理概论,全校必修,3.0,林锋(教授),1,马克思主义学院,,17,1~4周 每周周一1~4节 二教405<br />1~4周 每周周二1~4节 二教405<br />,140 / 140,仅限17级及以上高年级选课，考试时间：7月26日（周五）3-4节, 加入选课计划,
