

04834190,集成光电器件与系统在人工智能方面的应用,任选,2.0,王兴军(教授),1,信息科学技术学院,, ,3~4周 每周周一1~4节 二教422<br />3~4周 每周周二1~4节 二教422<br />3~4周 每周周三1~4节 二教422<br />3~4周 每周周四1~4节 二教422<br />3~4周 每周周五1~4节 二教422<br />,35 / 0,与密歇根大学Yasha (Alex) Yi 合上, 加入选课计划,
06239083,经济学社会实践,任选,2.0,徐晋涛(教授) 蒋少翔(讲师),1,国家发展研究院,, ,1~2周 每周周一1~8节 <br />1~2周 每周周二1~8节 <br />1~2周 每周周三1~8节 <br />1~2周 每周周四1~8节 <br />1~2周 每周周五1~8节 <br />1~2周 每周周六1~8节 <br />1~2周 每周周日1~8节<br />,0 / 0,, 加入选课计划,
04834170,量子计算与量子通信及其应用,任选,2.0,赵玉萍(教授),1,信息科学技术学院,, ,1~2周 每周周一1~4节 三教304<br />1~2周 每周周二1~4节 三教304<br />1~2周 每周周三1~4节 三教304<br />1~2周 每周周四1~4节 三教304<br />1~2周 每周周五1~4节 三教304<br />,35 / 7,与布拉斯加林肯大学杨耀清老师合上, 加入选课计划,
00333136,全球健康和生物工程,任选,2.5,罗佳蕾 Rudy Gleason,1,工学院,生物医学工程, ,0~4周 每周周一1~2节 <br />0~4周 每周周二1~2节 <br />0~4周 每周周三1~2节 <br />0~4周 每周周四1~2节<br />,20 / 0,面向GT项目交流学生及生医系本科生 --补录, 加入选课计划,
01134110,生态学野外实践,任选,2.0,贺新强(教授) 王戎疆(副教授),1,生命科学学院,, ,1~2周 每周周一1~8节 <br />1~2周 每周周二1~8节 <br />1~2周 每周周三1~8节 <br />1~2周 每周周四1~8节 <br />1~2周 每周周五1~8节<br />,15 / 3,要求先修生物学综合野外实习，6月22日出发，7月初回程, 加入选课计划,
00333139,生物力学导论,任选,2.0,罗佳蕾 Rudy Gleason,1,工学院,, ,1~3周 每周周一1~2节 三教104<br />1~3周 每周周二1~2节 三教104<br />1~3周 每周周三1~2节 三教104<br />1~3周 每周周四1~2节 三教104<br />,5 / 0,面向佐治亚理工本科生来华留学生, 加入选课计划,
01132676,生物统计,任选,3.0,成勤和,1,生命科学学院,, ,1~2周 每周周一1~7节 二教508<br />1~2周 每周周二1~7节 二教508<br />1~2周 每周周三1~7节 二教508<br />1~2周 每周周四1~7节 二教508<br />1~2周 每周周五1~7节 二教508<br />1~2周 每周周六1~7节 二教508<br />1~2周 每周周日1~7节 二教508<br />,30 / 18,7月1日-8日 每天上下午第2、3、4、6、7、8节, 加入选课计划,
01134140,生物学综合野外实习,任选,2.0,饶广远(教授) 李大建(实验师),1,生命科学学院,, ,1~2周 每周周一1~8节 <br />1~2周 每周周二1~8节 <br />1~2周 每周周三1~8节 <br />1~2周 每周周四1~8节 <br />1~2周 每周周五1~8节<br />,15 / 6,要求先修动物学和植物学，或者普通生物学。6月22日出发，7月初回程, 加入选课计划,
01134140,生物学综合野外实习,任选,2.0,龙玉(讲师) 顾红雅(教授),2,生命科学学院,, ,1~2周 每周周一1~8节 <br />1~2周 每周周二1~8节 <br />1~2周 每周周三1~8节 <br />1~2周 每周周四1~8节 <br />1~2周 每周周五1~8节<br />,15 / 11,要求先修动物学和植物学，或者普通生物学。6月22日出发，7月初回程, 加入选课计划,
01134140,生物学综合野外实习,任选,2.0,孟世勇(工程师) 李晟(助理教授),3,生命科学学院,, ,1~2周 每周周一1~8节 <br />1~2周 每周周二1~8节 <br />1~2周 每周周三1~8节 <br />1~2周 每周周四1~8节 <br />1~2周 每周周五1~8节<br />,15 / 15,要求先修动物学和植物学，或者普通生物学.6月22日出发，7月初回程, 加入选课计划,
04834100,信息科学中的数学,任选,2.0,孔雨晴(助理教授),1,信息科学技术学院,, ,1~3周 每周周一1~4节 二教105<br />1~3周 每周周三1~4节 二教105<br />1~3周 每周周五1~4节 二教105<br />,300 / 82,由世界著名计算机科学家，图灵奖得主 John Hopcroft 教授主讲。, 加入选课计划,
03032360,中国文化史,任选,2.0,王锦贵(教授),1,信息管理系,, ,1~2周 每周周一1~4节 二教407<br />1~2周 每周周二1~4节 二教407<br />1~2周 每周周三1~4节 二教407<br />1~2周 每周周四1~4节 二教407<br />,84 / 84,最后一节课上午3-4节开卷。, 加入选课计划,
04834140,当代机器学习实践,任选,3.0,张铭(教授),1,信息科学技术学院,, ,1~2周 每周周一2~8节 二教302<br />1~2周 每周周三2~8节 二教302<br />1~2周 每周周五2~8节 二教302<br />1~2周 双周周二2~8节 二教302<br />1~2周 单周周四2~4节 二教302<br />,60 / 13,与挪威科技大学计算机系杨志荣教授合开 taught in English, 加入选课计划,
04834130,函数式语言介绍,任选,2.0,郝丹(长聘副教授),1,信息科学技术学院,, ,1~2周 每周周一2~6节 二教319<br />1~2周 每周周二2~6节 二教319<br />1~2周 单周周三2~6节 二教319<br />1~2周 单周周四2~6节 二教319<br />1~2周 单周周五2~6节 二教319<br />,60 / 6,与英国Bristol University的Meng Wang 合上  taught in English, 加入选课计划,
01834310,宏观经济报道：理论、问题与新闻评论,任选,2.0,俞虹(教授) 陈晋,1,新闻与传播学院,, ,3~4周 每周周一2~4节 二教304<br />3~4周 每周周二2~4节 二教304<br />3~4周 每周周三2~4节 二教304<br />3~4周 每周周四2~4节 二教304<br />3~4周 每周周五2~4节 二教304<br />,63 / 0,, 加入选课计划,
01831990,跨文化交流学,任选,2.0,许静(教授) 李臻怡,1,新闻与传播学院,, ,1~2周 每周周一2~4节 二教211<br />1~2周 每周周二2~4节 二教211<br />1~2周 每周周三2~4节 二教211<br />1~2周 每周周四2~4节 二教211<br />1~2周 每周周五2~4节 二教211<br />,70 / 25,, 加入选课计划,
01832150,媒体与国际关系,任选,2.0,陈开和(教授),1,新闻与传播学院,, ,3~4周 每周周一2~4节 二教315<br />3~4周 每周周二2~4节 二教315<br />3~4周 每周周三2~4节 二教315<br />3~4周 每周周四2~4节 二教315<br />3~4周 每周周五2~4节 二教315<br />,42 / 7,, 加入选课计划,
04834050,视觉检索与识别的基础理论和方法,任选,3.0,陈宝权(教授),1,信息科学技术学院,, ,1~2周 每周周一2~6节 二教408<br />1~2周 每周周二2~6节 二教408<br />1~2周 每周周三2~6节 二教408<br />1~2周 每周周四2~6节 二教408<br />1~2周 每周周五2~6节 二教408<br />,50 / 22,与美国德克萨斯大学奥斯汀分校计算机系教授 Bajaj 合上 taught in English 7月11-12上3-6节, 加入选课计划,
01832910,视频编辑,任选,2.0,严富昌(高级工程师),1,新闻与传播学院,, ,1~1周 每周周一2~7节 <br />1~1周 每周周二2~7节 <br />1~1周 每周周三2~7节 <br />1~1周 每周周四2~7节 <br />1~1周 每周周五2~7节<br />,14 / 10,上课地点：新闻与传播学院522机房, 加入选课计划,
02432271,一带一路倡议：中国原创国际战略,任选,3.0,翟崑(教授),1,教务部,, ,1~2周 每周周一2~4节 二教525<br />1~2周 每周周二2~4节 二教525<br />1~2周 每周周三2~4节 二教525<br />1~2周 每周周四2~4节 二教525<br />1~2周 每周周五2~4节 二教525<br />,1 / 0,共计5次下午的field trip，以老师开课后公布为准。, 加入选课计划,
04833270,应用算法,任选,2.0,蒋婷婷(副教授),1,信息科学技术学院,, ,1~2周 每周周一2~4节 二教402<br />1~2周 每周周二2~4节 二教402<br />1~2周 每周周三2~4节 二教402<br />1~2周 每周周四2~4节 二教402<br />1~2周 每周周五2~4节 二教402<br />1~2周 双周周日1~4节 二教402<br />,80 / 12,与以色列交叉学科中心计算机学院 Tami Tamir教授 合上 7月14日上午考试 。taught in English, 加入选课计划,


